logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	Protein.Ids	Genes	Protein.Names	First.Protein.Description	EnsemblGeneID
0.27829845463527514	0.005918991050843647	0.5506779182197066	8.018326600535158	2.0594139457529037	0.04542811358935891	0.13817266066780415	-4.63452630484055	O55101	Syngr2	SNG2_MOUSE	Synaptogyrin-2	ENSMUSG00000048277
-0.211708320571746	-0.3934380556088616	-0.029978585534630425	10.209058350027925	-2.302005136935984	0.022721917175719173	0.07771554280390906	-4.636260278395298	Q9Z239	Fxyd1	PLM_MOUSE	Phospholemman	ENSMUSG00000036570
-0.21275451603685144	-0.4050874797170853	-0.02042155235661758	9.728076469663215	-2.198016847479925	0.03054856281724414	0.10013140034541133	-4.638216687404869	Q9D7J9	Echdc3	ECHD3_MOUSE	Enoyl-CoA hydratase domain-containing protein 3, mitochondrial	ENSMUSG00000039063
0.047849004598066076	0.00803524761381498	0.08766276158231717	12.558145162945449	2.369666138331251	0.01874254413595259	0.06658641486579285	-4.642424325023987	P45952	Acadm	ACADM_MOUSE	Medium-chain specific acyl-CoA dehydrogenase, mitochondrial	ENSMUSG00000062908
0.09708818301087221	0.016172060759255175	0.17800430526248925	12.217759898202846	2.365803815644325	0.018933745501268005	0.06712134671264967	-4.651334551958598	O09173	Hgd	HGD_MOUSE	Homogentisate 1,2-dioxygenase	ENSMUSG00000022821
0.20092805965268293	0.020556936310394708	0.3812991829949711	8.051887199272716	2.2125017253304566	0.029411990481567767	0.097371960472044	-4.655708944508882	P58137	Acot8	ACOT8_MOUSE	Acyl-coenzyme A thioesterase 8	ENSMUSG00000017307
0.11808017447144573	0.0192212453475034	0.21693910359538804	9.543507549756487	2.3553798312167498	0.01947774382551059	0.06875477093962284	-4.667970408581572	P97742	Cpt1a	CPT1A_MOUSE	Carnitine O-palmitoyltransferase 1, liver isoform	ENSMUSG00000024900
-0.07868898180668318	-0.14462900375763837	-0.012748959855727979	11.035982070347707	-2.3529475957631734	0.019582618139110716	0.06891303538066523	-4.680894256464078	Q9JHI5	Ivd	IVD_MOUSE	Isovaleryl-CoA dehydrogenase, mitochondrial	ENSMUSG00000027332
0.2774715758276124	0.00745850920146135	0.5474846424537634	7.394824797111484	2.057153736457872	0.044192400916841824	0.1358417360924274	-4.689884357845327	Q9ER00	Stx12	STX12_MOUSE	Syntaxin-12	ENSMUSG00000028879
-0.078893990467691	-0.14514570259987133	-0.012642278335510654	13.618950607132549	-2.347979136069312	0.01983857853712697	0.0694350248799444	-4.692277154208114	O55125	Nipsnap1	NIPS1_MOUSE	Protein NipSnap homolog 1	ENSMUSG00000034285
0.06082139192951056	0.009711840544550952	0.11193094331447018	11.851101652499096	2.346398122128393	0.019920642602070864	0.0695748447750974	-4.695894528656041	Q80XL6	Acad11	ACD11_MOUSE	Acyl-CoA dehydrogenase family member 11	ENSMUSG00000090150
0.047276526537340935	0.007529456406897922	0.08702359666778395	11.38503984745513	2.345243042200793	0.019980786733260425	0.06963767865684857	-4.6985359035046645	P08003	Pdia4	PDIA4_MOUSE	Protein disulfide-isomerase A4	ENSMUSG00000025823
0.1225638430031093	0.018695096309800444	0.22643258969641816	10.157119495353049	2.32806141824314	0.020997179536486506	0.07287256427368846	-4.715802837751512	Q9R1P3	Psmb2	PSB2_MOUSE	Proteasome subunit beta type-2	ENSMUSG00000028837
-0.10707759429848412	-0.19828545763367483	-0.01586973096329343	9.567048459834652	-2.316238512896319	0.02164837599663905	0.07497508835733273	-4.71608180643536	Q9Z0R9	Fads2	FADS2_MOUSE	Acyl-CoA 6-desaturase	ENSMUSG00000024665
-0.14525896143883346	-0.27552049160724107	-0.014997431270425854	8.218244095134935	-2.2081112773480127	0.029156210791409256	0.09676437382778154	-4.749033478191361	P61924	Copz1	COPZ1_MOUSE	Coatomer subunit zeta-1	ENSMUSG00000060992
0.22891077794048362	0.01614194254843243	0.4416796133325348	7.5185055658916475	2.1415378084083923	0.035319803585583	0.11396155375660766	-4.754656167011453	P62334	Psmc6	PRS10_MOUSE	26S proteasome regulatory subunit 10B	ENSMUSG00000021832
-0.20886706036898534	-0.41207856924977093	-0.005655551488199739	9.378266258324967	-2.044383285722375	0.044092693480532956	0.1358417360924274	-4.803505378924621	Q5DTT3	Tasor2	TASO2_MOUSE	Protein TASOR 2	ENSMUSG00000033799
0.2026381622598626	0.008913391549722205	0.39636293297000297	8.146745160787662	2.0838462911825024	0.04058936031127526	0.12699549854967185	-4.804918448970621	Q9ER72	Cars1	SYCC_MOUSE	Cysteine--tRNA ligase, cytoplasmic	ENSMUSG00000010755
0.13027803507516586	0.015663011308093777	0.24489305884223794	8.851408732407885	2.2472595862717717	0.02618976553855257	0.08847749012206309	-4.80728108234906	Q9JMH6-2	Txnrd1	TRXR1_MOUSE	Isoform 2 of Thioredoxin reductase 1, cytoplasmic	NA
-0.08374013050212734	-0.15562753349432687	-0.011852727509927802	10.017552581459999	-2.2968268433399066	0.022649690431965318	0.07771554280390906	-4.808142449413804	Q61792	Lasp1	LASP1_MOUSE	LIM and SH3 domain protein 1	ENSMUSG00000038366
0.14046601245279336	0.017126153770526092	0.2638058711350606	9.42156212821159	2.2491435567233005	0.025869542858219508	0.08757476393807095	-4.812169491344066	Q91VR5	Ddx1	DDX1_MOUSE	ATP-dependent RNA helicase DDX1	ENSMUSG00000037149
0.17850795446474083	0.010302183806522786	0.34671372512295884	8.30983115747939	2.1132967873368456	0.03782265369825457	0.12039118286997409	-4.818269406828009	P09925	Surf1	SURF1_MOUSE	Surfeit locus protein 1	ENSMUSG00000015790
0.1317903906471063	0.017639002451578317	0.24594177884263427	9.860381809372543	2.2768958433925772	0.02387358090641784	0.08131784671629333	-4.836756633796583	Q8VBW8	Ttc36	TTC36_MOUSE	Tetratricopeptide repeat protein 36	ENSMUSG00000039438
0.34621330521900456	-0.023796740209437117	0.7162233506474462	7.740181542347037	1.8805161601822764	0.06601132209385403	0.18266449597830295	-4.849123650913923	Q99K41	Emilin1	EMIL1_MOUSE	EMILIN-1	ENSMUSG00000029163
0.31411856151089457	-0.011270504754134325	0.6395076277759235	7.40736828558428	1.9364348091666634	0.05817370126639247	0.16575539070583598	-4.849185192150663	Q8VCZ9	Prodh2	HYPDH_MOUSE	Hydroxyproline dehydrogenase	ENSMUSG00000036892
0.15969624445407035	0.01642678883211318	0.3029657000760275	8.355589163465698	2.2032269937040483	0.029169889931135114	0.09676437382778154	-4.865821054163533	P46735	Myo1b	MYO1B_MOUSE	Unconventional myosin-Ib	ENSMUSG00000018417
-0.22299948063410538	-0.44584750982575483	-1.514514424559299e-4	8.209923144097361	-1.998028478215912	0.04984897981933567	0.1494564694401861	-4.880495195751134	Q8BIQ5-2	Cstf2	CSTF2_MOUSE	Isoform 2 of Cleavage stimulation factor subunit 2	NA
0.27992565320068663	-0.01608572209165321	0.5759370284930265	7.565390019292887	1.902622268011622	0.0632512999618765	0.1772074710975891	-4.880590300131934	O88487	Dync1i2	DC1I2_MOUSE	Cytoplasmic dynein 1 intermediate chain 2	ENSMUSG00000027012
0.1788802107727384	0.009502324985816657	0.34825809655966017	8.662402238954552	2.1002425523294956	0.03871338626990145	0.1222839658085606	-4.891524505571012	O54984	Get3	GET3_MOUSE	ATPase GET3	ENSMUSG00000052456
0.1906923938887591	0.021767504136471966	0.3596172836410463	9.445179607002462	2.227515365793372	0.02715328429872281	0.09098828734582166	-4.903348341638596	Q9WVA2	Timm8a1	TIM8A_MOUSE	Mitochondrial import inner membrane translocase subunit Tim8 A	ENSMUSG00000048007
-0.16028186925402757	-0.3038268473357938	-0.016736891172261348	9.212021395407866	-2.204777990469367	0.028863217458350226	0.09613313556692454	-4.917685858176677	Q7TPR4	Actn1	ACTN1_MOUSE	Alpha-actinin-1	ENSMUSG00000015143
0.07038542669637274	0.008592188677532378	0.1321786647152131	11.836539796251662	2.2458937725130053	0.02578926569494176	0.08748227295286198	-4.921103245377868	Q8R164	Bphl	BPHL_MOUSE	Valacyclovir hydrolase	ENSMUSG00000038286
0.1886937214458117	0.0090607509963469	0.3683266918952765	8.166055670856553	2.087592130912431	0.03973194570053496	0.12454871783165798	-4.926686655591431	P21440	Abcb4	MDR3_MOUSE	Phosphatidylcholine translocator ABCB4	ENSMUSG00000042476
0.2937721162510172	0.019422560698649394	0.568121671803385	9.385528835591419	2.12323321597857	0.03608826018912016	0.11621404645697175	-4.927211942684005	Q02788	Col6a2	CO6A2_MOUSE	Collagen alpha-2(VI) chain	ENSMUSG00000020241
-0.1819940884908563	-0.3480094662725015	-0.015978710709211086	8.299758344517524	-2.1671006785017006	0.03189708086898504	0.1041382956434057	-4.933561950275812	Q9CQW2	Arl8b	ARL8B_MOUSE	ADP-ribosylation factor-like protein 8B	ENSMUSG00000030105
-0.11592394148929605	-0.21858904928122277	-0.013258833697369327	10.244646635973812	-2.2265724379878673	0.027092504427967175	0.09096914088414995	-4.957182736696646	Q9DCS9	Ndufb10	NDUBA_MOUSE	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10	ENSMUSG00000040048
0.12584087031163962	0.013787164637988333	0.2378945759852909	10.259496970976612	2.215243545194518	0.027932605981415694	0.09322154561878532	-4.9727200824218585	Q6P3A8	Bckdhb	ODBB_MOUSE	2-oxoisovalerate dehydrogenase subunit beta, mitochondrial	ENSMUSG00000032263
0.05320902976470771	0.005961550627592849	0.10045650890182257	12.212995892919144	2.220517060870812	0.02749045517957418	0.09193164363695656	-4.976485065030131	P67984	Rpl22	RL22_MOUSE	60S ribosomal protein L22	ENSMUSG00000028936
-0.1869300051869423	-0.3801857231695249	0.006325712795640287	8.04369322283163	-1.9349492095828937	0.05772956710534397	0.16566022181729653	-4.981456121413495	P61164	Actr1a	ACTZ_MOUSE	Alpha-centractin	ENSMUSG00000025228
-0.27063040614642453	-0.5659958726962718	0.02473506040342277	8.067695780505028	-1.8299909836191095	0.0718505701811775	0.19507997924403095	-4.983958414303933	Q9WUR9	Ak4	KAD4_MOUSE	Adenylate kinase 4, mitochondrial	ENSMUSG00000028527
0.15516011677257002	0.0056171663121157844	0.30470306723302426	8.337624576834624	2.0571104740123203	0.04213487261272338	0.13083986758687788	-4.994832544661207	Q8BXB6	Slco2b1	SO2B1_MOUSE	Solute carrier organic anion transporter family member 2B1	ENSMUSG00000030737
0.19920928713036096	-0.004260983621398318	0.40267955788212023	7.5480887458656385	1.958535836930736	0.05483521749659037	0.15954369605457466	-5.0004072246156	Q8C5W0-4	Clmn	CLMN_MOUSE	Isoform 4 of Calmin	NA
-0.25708008663646065	-0.5313162053544158	0.017156032081494466	10.651468787048117	-1.8572727056657916	0.06588057032696638	0.1826085607049471	-5.020516399805738	Q9R092	Hsd17b6	H17B6_MOUSE	17-beta-hydroxysteroid dehydrogenase type 6	ENSMUSG00000025396
0.09629188989868556	0.009285844983445785	0.18329793481392534	8.869468988646346	2.183925006844275	0.030269648467250197	0.09941443194412987	-5.021271017985649	Q9D0F9	Pgm1	PGM1_MOUSE	Phosphoglucomutase-1	ENSMUSG00000025791
-0.07216532006848556	-0.13709766542398893	-0.0072329747129821625	9.787669676474057	-2.1914309245243806	0.02956516920383668	0.09768331904947639	-5.039225347129253	Q3ULD5	Mccc2	MCCB_MOUSE	Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial	ENSMUSG00000021646
0.3078889955786335	0.018748942906796295	0.5970290482504707	9.87414829456772	2.107005156018344	0.03707161550123603	0.11868664497682542	-5.045397895605941	Q04857	Col6a1	CO6A1_MOUSE	Collagen alpha-1(VI) chain	ENSMUSG00000001119
-0.18145704449183098	-0.34956081216388335	-0.013353276819778576	8.674606924001314	-2.132431173813769	0.034558998172817	0.11172498039431249	-5.0534075327534325	P97364	Sephs2	SPS2_MOUSE	Selenide, water dikinase 2	ENSMUSG00000049091
-0.0864547487580115	-0.16455955755263751	-0.008349939963385483	10.215427592800744	-2.18252132526141	0.03021970182429289	0.09941443194412987	-5.05828538090781	E9QA15	Cald1	E9QA15_MOUSE	Caldesmon 1	NA
0.09520913358886089	0.00867855987903686	0.18173970729868494	10.026902433553996	2.1698131784082455	0.031212968718644946	0.10210658281822069	-5.072775471293726	Q60991	Cyp7b1	CP7B1_MOUSE	Cytochrome P450 7B1	ENSMUSG00000039519
-0.47390816858039786	-0.9645730893176129	0.016756752156817156	10.657876237358751	-1.9279427571791983	0.05811413603224267	0.16575539070583598	-5.076384995013843	Q9QWL7	Krt17	K1C17_MOUSE	Keratin, type I cytoskeletal 17	ENSMUSG00000035557
0.18661825548001007	-0.0026941505915620556	0.37593066155158217	7.939379167609532	1.9603739059833707	0.05327428790482627	0.15659986409034343	-5.078164670630965	G5E8V9	Arfip1	ARFP1_MOUSE	Arfaptin-1	ENSMUSG00000074513
0.2570054489619196	-0.013749299460024289	0.5277601973838635	8.196901241314393	1.895825354737934	0.06244325481813395	0.17573467965853032	-5.083220051704157	Q8BK30	Ndufv3	NDUV3_MOUSE	NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial	ENSMUSG00000024038
0.09882319173013673	0.008237553018412322	0.18940883044186113	10.311548367060972	2.152367771724909	0.0326723380026127	0.10626226175966545	-5.084765121349136	P63101	Ywhaz	1433Z_MOUSE	14-3-3 protein zeta/delta	ENSMUSG00000022285
0.12192118969398297	0.009324976456220505	0.23451740293174544	10.187796227314667	2.1366647681449753	0.03397721431683798	0.11005952559101244	-5.0895197158942524	Q9D826	Pipox	SOX_MOUSE	Peroxisomal sarcosine oxidase	ENSMUSG00000017453
0.22294867142621141	-0.004736306233398935	0.45063364908582176	8.336318394738834	1.9451110754859806	0.05485521752966006	0.15954369605457466	-5.094862591070768	P61327	Magoh	MGN_MOUSE	Protein mago nashi homolog	ENSMUSG00000028609
-0.0825748992211393	-0.1665089401746152	0.00135914173233663	14.639816210297061	-1.9534232470519164	0.05374885876710039	0.15751850862366862	-5.118419989576172	P48962	Slc25a4	ADT1_MOUSE	ADP/ATP translocase 1	ENSMUSG00000031633
-0.06879079409198187	-0.13187675286480072	-0.005704835319163007	11.619194830871784	-2.1500964822192943	0.03273716478003976	0.10626226175966545	-5.1197972203363555	Q9CZN7-2	Shmt2	GLYM_MOUSE	Isoform 2 of Serine hydroxymethyltransferase, mitochondrial	NA
0.045405828056471025	0.0037644976022239846	0.08704715851071806	12.885885341842492	2.149979998629356	0.03274061212812937	0.10626226175966545	-5.127272063972775	P60843	Eif4a1	IF4A1_MOUSE	Eukaryotic initiation factor 4A-I	ENSMUSG00000059796
-0.24033951189403535	-0.4925455090139339	0.0118664852258632	7.597737834869522	-1.8988736312058412	0.06148955346203671	0.17334597665406937	-5.136120848252821	Q71KT5	Tm7sf2	ERG24_MOUSE	Delta(14)-sterol reductase TM7SF2	ENSMUSG00000024799
0.23810769398497714	-0.006488675774961927	0.4827040637449162	7.888336887781267	1.9389155419252895	0.05623338411634642	0.1631007054097407	-5.146173930858101	Q5SV41	Pctp	Q5SV41_MOUSE	Phosphatidylcholine transfer protein	ENSMUSG00000020553
-0.24849155572854165	-0.5043506437721605	0.0073675323150773075	7.548397447363698	-1.9352500423221488	0.05679075219250126	0.16430529355869014	-5.177217024321909	Q8BGC4	Zadh2	PTGR3_MOUSE	Prostaglandin reductase-3	ENSMUSG00000049090
0.14548939032932526	0.007083948970479981	0.28389483168817053	8.840144612823277	2.0760008557403467	0.03949529450251316	0.12404225573793108	-5.181415569888713	Q3UMF0-3	Cobll1	COBL1_MOUSE	Isoform 3 of Cordon-bleu protein-like 1	NA
0.15547873096033613	0.0016486059828633992	0.3093088559378089	12.028826991619553	2.002258387032936	0.04763483694919153	0.14386243261437737	-5.188055922397637	Q8K215	Lyrm4	LYRM4_MOUSE	LYR motif-containing protein 4	ENSMUSG00000046573
0.12461786955332334	0.007327777617314665	0.24190796148933202	9.001153403689926	2.09660411269577	0.03743555352329786	0.11938906258781479	-5.191531989085497	P61222	Abce1	ABCE1_MOUSE	ATP-binding cassette sub-family E member 1	ENSMUSG00000058355
0.1833805000104513	0.0043518586121715774	0.36240914140873104	8.382305364748206	2.0266469697166114	0.04476285666367829	0.13694118371925285	-5.20597883526215	Q8BGQ7	Aars1	SYAC_MOUSE	Alanine--tRNA ligase, cytoplasmic	ENSMUSG00000031960
0.13765433059283158	0.0030090872475163344	0.27229957393814685	8.277945167734874	2.023871966310496	0.04517112974294392	0.1376802699914084	-5.213459780195352	O35685	Nudc	NUDC_MOUSE	Nuclear migration protein nudC	ENSMUSG00000028851
-0.12700845069474978	-0.24703300386731197	-0.0069838975221876015	10.469399063571597	-2.0875325710168595	0.038196523488833456	0.12123678282488214	-5.217931066501512	Q91YW3	Dnajc3	DNJC3_MOUSE	DnaJ homolog subfamily C member 3	ENSMUSG00000022136
0.19210079055745333	-0.0032517964848073344	0.387453377599714	8.07577210782421	1.9512343043335678	0.053861059349157664	0.15751850862366862	-5.220076497326881	Q99K30	Eps8l2	ES8L2_MOUSE	Epidermal growth factor receptor kinase substrate 8-like protein 2	ENSMUSG00000025504
-0.061644339770063714	-0.11939887066020186	-0.0038898088799255784	11.410866973244792	-2.1045272874771324	0.03656416123029362	0.1175174987401655	-5.221972439392836	Q9D2G2	Dlst	ODO2_MOUSE	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial	ENSMUSG00000004789
-0.0655693043531534	-0.12706001797322614	-0.0040785907330806725	11.59456917080955	-2.102511884184269	0.03674222671448508	0.11786050200452301	-5.2261266963099	Q01279	Egfr	EGFR_MOUSE	Epidermal growth factor receptor	ENSMUSG00000020122
-0.09145173791501192	-0.17789465909563518	-0.005008816734388646	9.6956526535611	-2.0864267621707033	0.038235087077338734	0.12123678282488214	-5.229110985750511	O08795-2	Prkcsh	GLU2B_MOUSE	Isoform 2 of Glucosidase 2 subunit beta	NA
0.14243321184948626	-8.861275335958763e-4	0.2857525512325684	9.964696702979598	1.9691575803976817	0.0514089276720951	0.15192763598264955	-5.232394943297402	E9QAM5	Helz2	HELZ2_MOUSE	Helicase with zinc finger domain 2	ENSMUSG00000027580
0.1658378450845931	0.004271696101149219	0.327403994068037	8.930815359732819	2.029223763195043	0.044319751680801336	0.1358417360924274	-5.235645496362354	Q9R1P0	Psma4	PSA4_MOUSE	Proteasome subunit alpha type-4	ENSMUSG00000032301
0.15722254869086935	0.0035690449438647576	0.310876052437874	8.793394570278355	2.0242161022984417	0.044984119141582804	0.13736370577060036	-5.240366469210163	Q9Z2U1	Psma5	PSA5_MOUSE	Proteasome subunit alpha type-5	ENSMUSG00000068749
0.13800243627875033	0.00230990416796098	0.27369496838953966	9.837775801766872	2.0102448502938053	0.04627519027186921	0.14001211415591197	-5.25032472202982	Q9CYV5	Tmem135	TM135_MOUSE	Transmembrane protein 135	ENSMUSG00000039428
0.1662718579027214	-0.008059553282139476	0.34060326908758226	8.291052462223893	1.8927688452192128	0.0613452457834787	0.17323477954582361	-5.254898547639353	Q9D0T1	Snu13	NH2L1_MOUSE	NHP2-like protein 1	ENSMUSG00000063480
0.12531531435982068	0.003662887165904044	0.24696774155373732	8.61734930135035	2.034884499035181	0.0435686945278672	0.13478554936336445	-5.26081870403997	Q8BM55	Tmem214	TM214_MOUSE	Transmembrane protein 214	ENSMUSG00000038828
-0.15294909183717662	-0.2983180134711694	-0.007580170203183884	9.306592537267472	-2.075258831307301	0.03929670004863273	0.12365361615303097	-5.262618575304678	P05064	Aldoa	ALDOA_MOUSE	Fructose-bisphosphate aldolase A	ENSMUSG00000030695
0.10204838320468707	0.0040410489746623285	0.2000557174347118	9.111281768929562	2.0548421292794257	0.041365271273268146	0.12876598804808856	-5.265543942130858	Q9WUA2	Farsb	SYFB_MOUSE	Phenylalanine--tRNA ligase beta subunit	ENSMUSG00000026245
-0.05353991535968499	-0.10423638877854538	-0.002843441940824601	12.63831099908816	-2.0823194080405516	0.038567729661437865	0.12205725938830528	-5.2675381201836435	P63038	Hspd1	CH60_MOUSE	60 kDa heat shock protein, mitochondrial	ENSMUSG00000025980
0.0999879672265044	0.0039468781493323946	0.1960290563036764	9.50062234128991	2.054183697401433	0.04138906758688561	0.12876598804808856	-5.291349991806108	Q9EP89	Lactb	LACTB_MOUSE	Serine beta-lactamase-like protein LACTB, mitochondrial	ENSMUSG00000032370
0.20310498475079553	-0.035237203968844805	0.4414471734704358	7.891973195390298	1.7109313352066802	0.09319321785220636	0.23685414752591524	-5.297020952768245	Q8VD00	Tmem97	SGMR2_MOUSE	Sigma intracellular receptor 2	ENSMUSG00000037278
0.3227071285123672	-0.03045057186844946	0.6758648288931839	9.580226084533379	1.8225561124330978	0.07265316520870704	0.19643703588344358	-5.306035869718576	P02463	Col4a1	CO4A1_MOUSE	Collagen alpha-1(IV) chain	ENSMUSG00000031502
0.21176950301293115	-0.008018947707470775	0.43155795373333306	9.670476790877611	1.9111703467545524	0.05879513167379354	0.16717651897608765	-5.308297780788614	P41317	Mbl2	MBL2_MOUSE	Mannose-binding protein C	ENSMUSG00000024863
0.036134889043898825	0.00149199162884351	0.07077778645895413	12.13830421951737	2.0566478414409226	0.041000217742130654	0.12803848716446095	-5.319633317959598	Q78PY7	Snd1	SND1_MOUSE	Staphylococcal nuclease domain-containing protein 1	ENSMUSG00000001424
0.20829208605313318	-0.001207485294717231	0.41779165740098356	11.81219012378202	1.9664515541895151	0.051316070024972876	0.15192763598264955	-5.331666401556019	Q5U3K5	Rabl6	RABL6_MOUSE	Rab-like protein 6	ENSMUSG00000015087
0.15951395990545683	-0.006883505222526259	0.32591142503343995	7.8852010446546394	1.8983842115743454	0.060091980955326384	0.17027779166071902	-5.334318301458355	P14576	Srp54	SRP54_MOUSE	Signal recognition particle 54 kDa protein	ENSMUSG00000073079
0.16711781646149873	-0.03449668265187997	0.3687323155748774	7.945580708545154	1.6707374449447978	0.10190341027059081	0.2516359249133274	-5.3350064307904255	Q9JHJ0	Tmod3	TMOD3_MOUSE	Tropomodulin-3	ENSMUSG00000058587
0.0971187132836904	0.0030531440908889013	0.19118428247649188	9.123288976527022	2.0363614601328544	0.04308157366358613	0.1335286298165934	-5.338892723843154	Q6ZQ38	Cand1	CAND1_MOUSE	Cullin-associated NEDD8-dissociated protein 1	ENSMUSG00000020114
-0.16177555052467832	-0.34911860664304006	0.0255675055936834	9.401962895526504	-1.7139018293468051	0.08974692791557128	0.2327502745942288	-5.341952540543451	A0JNU3	Aspg	LPP60_MOUSE	60 kDa lysophospholipase	ENSMUSG00000037686
-0.2538982904850143	-0.5525041796582555	0.04470759868822688	7.855691765394963	-1.703440703195617	0.09404862039286309	0.2379500613068048	-5.350288866623609	Q7TNC4-2	Luc7l2	LC7L2_MOUSE	Isoform 2 of Putative RNA-binding protein Luc7-like 2	NA
0.21552800681426365	-0.03410271044718652	0.4651587240757138	8.751128634292986	1.7229496573777268	0.08945533406161973	0.2323588236946475	-5.3622343459913875	F7CDT0	Ube2m	F7CDT0_MOUSE	NEDD8-conjugating enzyme Ubc12 (Fragment)	NA
0.16968617003294267	0.004354975474677586	0.3350173645912078	10.4957093787486	2.0241013755085735	0.04431835363370013	0.1358417360924274	-5.364776367401802	Q9R0E1	Plod3	PLOD3_MOUSE	Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3	ENSMUSG00000004846
0.1848799544524556	-0.018872709756880462	0.38863261866179166	8.106013991319706	1.8044730172424526	0.07474925776709979	0.1995993704812036	-5.37410831256936	Q8BZ09	Slc25a21	ODC_MOUSE	Mitochondrial 2-oxodicarboxylate carrier	ENSMUSG00000035472
0.21402259113638342	-0.03112888455529067	0.4591740668280575	9.119563642851583	1.7426495413176255	0.08599601814483337	0.22372507397679486	-5.375589854469889	E9Q8B5	Cfhr4	E9Q8B5_MOUSE	Complement factor H-related 4	ENSMUSG00000070594
0.2285981901115251	-0.05067278535292935	0.5078691655759795	8.204294416602504	1.6419473315937685	0.10654333370382119	0.25998461931863015	-5.38155598302911	A0A1D5RLL3	Efr3a	A0A1D5RLL3_MOUSE	Protein EFR3 homolog A	NA
-0.06713564801944177	-0.13254975807816805	-0.0017215379607155162	11.435619631839018	-2.0236209379404007	0.04432124440303775	0.1358417360924274	-5.385742786608473	P61620	Sec61a1	S61A1_MOUSE	Protein transport protein Sec61 subunit alpha isoform 1	ENSMUSG00000030082
0.162317936782178	-0.006755689534629544	0.33139156309898554	9.378954187809843	1.9026161505793278	0.0597098434507036	0.16948567247519303	-5.3914293967848215	Q91X34	Baat	BAAT_MOUSE	Bile acid-CoA:amino acid N-acyltransferase	ENSMUSG00000039653
0.13148335255267865	-0.00424837383006596	0.2672150789354233	8.751295885853422	1.9176686468688098	0.05749425796944248	0.1654712790340052	-5.391833718195332	Q9D6R2	Idh3a	IDH3A_MOUSE	Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial	ENSMUSG00000032279
-0.052878189670848993	-0.10468760911519921	-0.0010687702264987747	11.140062143254458	-2.0124044494033035	0.04549995605525754	0.13817266066780415	-5.40796091298426	Q07417	Acads	ACADS_MOUSE	Short-chain specific acyl-CoA dehydrogenase, mitochondrial	ENSMUSG00000029545
0.18127593658188504	-0.04931463267877892	0.411866505842549	12.206621897841032	1.579957652957929	0.1205758409697178	0.2838418140130942	-5.4120035798027635	Q63932	Map2k2	MP2K2_MOUSE	Dual specificity mitogen-activated protein kinase kinase 2	ENSMUSG00000035027
0.28390623306906665	-0.09894480239080011	0.6667572685289334	8.188410630893483	1.491981290674619	0.14241322252372118	0.3231684664961365	-5.416756329436456	Q9CU62	Smc1a	SMC1A_MOUSE	Structural maintenance of chromosomes protein 1A	ENSMUSG00000041133
0.12444955215940254	-0.00420698395022584	0.2531060882690309	8.775874725721266	1.9133082444240517	0.057860743334491586	0.16566022181729653	-5.417391931202573	Q9CR00	Psmd9	PSMD9_MOUSE	26S proteasome non-ATPase regulatory subunit 9	ENSMUSG00000029440
0.07536890621477339	0.0013008763841313165	0.14943693604541547	11.061609219493382	2.006359886016414	0.04614612632750894	0.1398777994367794	-5.419885061710682	Q5XG73-2	Acbd5	ACBD5_MOUSE	Isoform 2 of Acyl-CoA-binding domain-containing protein 5	NA
0.13412621931283533	-3.4299026781231534e-4	0.268595428893483	9.03359511004072	1.9687520178020808	0.05058073461714049	0.1508291942012926	-5.427323676000584	O08914	Faah	FAAH1_MOUSE	Fatty-acid amide hydrolase 1	ENSMUSG00000034171
-0.16831550837691528	-0.3515121067542699	0.014881090000439356	8.346867076651606	-1.8215881417888937	0.07134266742882839	0.1944852914066411	-5.438407954704804	Q9DCJ5	Ndufa8	NDUA8_MOUSE	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8	ENSMUSG00000026895
-0.2536366175232121	-0.5992338170028021	0.09196058195637791	8.498555398101203	-1.4583027391242176	0.14828459815064732	0.33328728727193113	-5.43899115777025	Q8BWU8	Etnppl	AT2L1_MOUSE	Ethanolamine-phosphate phospho-lyase	ENSMUSG00000019232
0.19848256815002827	-0.04555393186863388	0.4425190681686904	8.1295071858989	1.6363863895922495	0.10846552013762473	0.2631204688213745	-5.439906832218921	O35660	Gstm6	GSTM6_MOUSE	Glutathione S-transferase Mu 6	ENSMUSG00000068762
0.10700971838432578	-0.003333289552017893	0.21735272632066946	8.911562704651878	1.918103435947826	0.05722820616704381	0.16499301324250676	-5.442033204411651	Q9R0N0	Galk1	GALK1_MOUSE	Galactokinase	ENSMUSG00000020766
0.10215561819707167	6.251578189470919e-4	0.20368607857519624	10.234481488709433	1.9840492940529921	0.04861924289857047	0.14630052690061643	-5.457308491643749	Q9WV55	Vapa	VAPA_MOUSE	Vesicle-associated membrane protein-associated protein A	ENSMUSG00000024091
